"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Utah"	"49"	"Carbon County, UT"	"49007"	"2014"	"2014"	66	20660	319.5	247.1	406.4	39.3
	"Utah"	"49"	"Carbon County, UT"	"49007"	"2015"	"2015"	81	20479	395.5	314.1	491.6	43.9
	"Utah"	"49"	"Carbon County, UT"	"49007"	"2016"	"2016"	82	20399	402.0	319.7	499.0	44.4
	"Utah"	"49"	"Carbon County, UT"	"49007"	"2017"	"2017"	59	20295	290.7	221.3	375.0	37.8
	"Utah"	"49"	"Carbon County, UT"	"49007"	"2018"	"2018"	67	20269	330.6	256.2	419.8	40.4
	"Utah"	"49"	"Daggett County, UT"	"49009"	"2010"	"2010"	Suppressed	1059	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Daggett County, UT"	"49009"	"2011"	"2011"	Suppressed	1156	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Daggett County, UT"	"49009"	"2012"	"2012"	Suppressed	1090	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Daggett County, UT"	"49009"	"2013"	"2013"	Suppressed	1127	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Daggett County, UT"	"49009"	"2014"	"2014"	Suppressed	1117	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Daggett County, UT"	"49009"	"2015"	"2015"	Suppressed	1109	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Daggett County, UT"	"49009"	"2016"	"2016"	Suppressed	1095	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Daggett County, UT"	"49009"	"2017"	"2017"	Suppressed	1029	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Daggett County, UT"	"49009"	"2018"	"2018"	Suppressed	980	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Davis County, UT"	"49011"	"2010"	"2010"	363	306479	118.4	106.3	130.6	6.2
	"Utah"	"49"	"Davis County, UT"	"49011"	"2011"	"2011"	419	311811	134.4	121.5	147.2	6.6
	"Utah"	"49"	"Davis County, UT"	"49011"	"2012"	"2012"	417	315809	132.0	119.4	144.7	6.5
	"Utah"	"49"	"Davis County, UT"	"49011"	"2013"	"2013"	446	322094	138.5	125.6	151.3	6.6
	"Utah"	"49"	"Davis County, UT"	"49011"	"2014"	"2014"	454	329692	137.7	125.0	150.4	6.5
	"Utah"	"49"	"Davis County, UT"	"49011"	"2015"	"2015"	512	336043	152.4	139.2	165.6	6.7
	"Utah"	"49"	"Davis County, UT"	"49011"	"2016"	"2016"	540	342281	157.8	144.5	171.1	6.8
	"Utah"	"49"	"Davis County, UT"	"49011"	"2017"	"2017"	543	347637	156.2	143.1	169.3	6.7
	"Utah"	"49"	"Davis County, UT"	"49011"	"2018"	"2018"	538	351713	153.0	140.0	165.9	6.6
	"Utah"	"49"	"Duchesne County, UT"	"49013"	"2010"	"2010"	28	18607	150.5	100.0	217.5	28.4
	"Utah"	"49"	"Duchesne County, UT"	"49013"	"2011"	"2011"	33	18888	174.7	120.3	245.4	30.4
	"Utah"	"49"	"Duchesne County, UT"	"49013"	"2012"	"2012"	34	19244	176.7	122.4	246.9	30.3
	"Utah"	"49"	"Duchesne County, UT"	"49013"	"2013"	"2013"	23	20308	113.3	71.8	169.9	23.6
	"Utah"	"49"	"Duchesne County, UT"	"49013"	"2014"	"2014"	39	20380	191.4	136.1	261.6	30.6
	"Utah"	"49"	"Duchesne County, UT"	"49013"	"2015"	"2015"	31	20862	148.6	101.0	210.9	26.7
	"Utah"	"49"	"Duchesne County, UT"	"49013"	"2016"	"2016"	31	20337	152.4	103.6	216.4	27.4
	"Utah"	"49"	"Duchesne County, UT"	"49013"	"2017"	"2017"	33	20026	164.8	113.4	231.4	28.7
	"Utah"	"49"	"Duchesne County, UT"	"49013"	"2018"	"2018"	42	19964	210.4	151.6	284.4	32.5
	"Utah"	"49"	"Emery County, UT"	"49015"	"2010"	"2010"	26	10976	236.9	154.7	347.1	46.5
	"Utah"	"49"	"Emery County, UT"	"49015"	"2011"	"2011"	27	10944	246.7	162.6	359.0	47.5
	"Utah"	"49"	"Emery County, UT"	"49015"	"2012"	"2012"	34	10933	311.0	215.4	434.6	53.3
	"Utah"	"49"	"Emery County, UT"	"49015"	"2013"	"2013"	26	10749	241.9	158.0	354.4	47.4
	"Utah"	"49"	"Emery County, UT"	"49015"	"2014"	"2014"	29	10631	272.8	182.7	391.8	50.7
	"Utah"	"49"	"Emery County, UT"	"49015"	"2015"	"2015"	29	10370	279.7	187.3	401.6	51.9
	"Utah"	"49"	"Emery County, UT"	"49015"	"2016"	"2016"	35	10216	342.6	238.6	476.5	57.9
	"Utah"	"49"	"Emery County, UT"	"49015"	"2017"	"2017"	40	10077	396.9	283.6	540.5	62.8
	"Utah"	"49"	"Emery County, UT"	"49015"	"2018"	"2018"	28	10014	279.6	185.8	404.1	52.8
	"Utah"	"49"	"Garfield County, UT"	"49017"	"2010"	"2010"	11	5172	Unreliable	106.2	380.6	64.1
	"Utah"	"49"	"Garfield County, UT"	"49017"	"2011"	"2011"	13	5144	Unreliable	134.6	432.2	70.1
	"Utah"	"49"	"Garfield County, UT"	"49017"	"2012"	"2012"	16	5095	Unreliable	179.5	510.0	78.5
	"Utah"	"49"	"Garfield County, UT"	"49017"	"2013"	"2013"	Suppressed	5083	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Garfield County, UT"	"49017"	"2014"	"2014"	Suppressed	5024	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Garfield County, UT"	"49017"	"2015"	"2015"	Suppressed	5009	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Garfield County, UT"	"49017"	"2016"	"2016"	12	4986	Unreliable	124.4	420.4	69.5
	"Utah"	"49"	"Garfield County, UT"	"49017"	"2017"	"2017"	18	5078	Unreliable	210.1	560.2	83.5
	"Utah"	"49"	"Garfield County, UT"	"49017"	"2018"	"2018"	25	5080	492.1	318.5	726.5	98.4
	"Utah"	"49"	"Grand County, UT"	"49019"	"2010"	"2010"	18	9225	Unreliable	115.6	308.4	46.0
	"Utah"	"49"	"Grand County, UT"	"49019"	"2011"	"2011"	22	9325	235.9	147.9	357.2	50.3
	"Utah"	"49"	"Grand County, UT"	"49019"	"2012"	"2012"	21	9328	225.1	139.4	344.1	49.1
	"Utah"	"49"	"Grand County, UT"	"49019"	"2013"	"2013"	26	9360	277.8	181.5	407.0	54.5
	"Utah"	"49"	"Grand County, UT"	"49019"	"2014"	"2014"	23	9429	243.9	154.6	366.0	50.9
	"Utah"	"49"	"Grand County, UT"	"49019"	"2015"	"2015"	22	9516	231.2	144.9	350.0	49.3
	"Utah"	"49"	"Grand County, UT"	"49019"	"2016"	"2016"	18	9579	Unreliable	111.4	297.0	44.3
	"Utah"	"49"	"Grand County, UT"	"49019"	"2017"	"2017"	21	9674	217.1	134.4	331.8	47.4
	"Utah"	"49"	"Grand County, UT"	"49019"	"2018"	"2018"	21	9764	215.1	133.1	328.8	46.9
	"Utah"	"49"	"Iron County, UT"	"49021"	"2010"	"2010"	73	46163	158.1	124.0	198.8	18.5
	"Utah"	"49"	"Iron County, UT"	"49021"	"2011"	"2011"	88	46740	188.3	151.0	232.0	20.1
	"Utah"	"49"	"Iron County, UT"	"49021"	"2012"	"2012"	83	46750	177.5	141.4	220.1	19.5
	"Utah"	"49"	"Iron County, UT"	"49021"	"2013"	"2013"	110	46780	235.1	191.2	279.1	22.4
	"Utah"	"49"	"Iron County, UT"	"49021"	"2014"	"2014"	91	47269	192.5	155.0	236.4	20.2
	"Utah"	"49"	"Iron County, UT"	"49021"	"2015"	"2015"	84	48368	173.7	138.5	215.0	18.9
	"Utah"	"49"	"Iron County, UT"	"49021"	"2016"	"2016"	85	49937	170.2	136.0	210.5	18.5
	"Utah"	"49"	"Iron County, UT"	"49021"	"2017"	"2017"	80	51001	156.9	124.4	195.2	17.5
	"Utah"	"49"	"Iron County, UT"	"49021"	"2018"	"2018"	66	52775	125.1	96.7	159.1	15.4
	"Utah"	"49"	"Juab County, UT"	"49023"	"2010"	"2010"	16	10246	Unreliable	89.3	253.6	39.0
	"Utah"	"49"	"Juab County, UT"	"49023"	"2011"	"2011"	19	10335	Unreliable	110.7	287.1	42.2
	"Utah"	"49"	"Juab County, UT"	"49023"	"2012"	"2012"	19	10341	Unreliable	110.6	286.9	42.2
	"Utah"	"49"	"Juab County, UT"	"49023"	"2013"	"2013"	20	10348	193.3	118.1	298.5	43.2
	"Utah"	"49"	"Juab County, UT"	"49023"	"2014"	"2014"	27	10486	257.5	169.7	374.6	49.6
	"Utah"	"49"	"Juab County, UT"	"49023"	"2015"	"2015"	16	10594	Unreliable	86.3	245.3	37.8
	"Utah"	"49"	"Juab County, UT"	"49023"	"2016"	"2016"	21	11010	190.7	118.1	291.6	41.6
	"Utah"	"49"	"Juab County, UT"	"49023"	"2017"	"2017"	21	11250	186.7	115.6	285.3	40.7
	"Utah"	"49"	"Juab County, UT"	"49023"	"2018"	"2018"	14	11555	Unreliable	66.2	203.3	32.4
	"Utah"	"49"	"Kane County, UT"	"49025"	"2010"	"2010"	17	7125	Unreliable	139.0	382.0	57.9
	"Utah"	"49"	"Kane County, UT"	"49025"	"2011"	"2011"	18	7257	Unreliable	147.0	392.0	58.5
	"Utah"	"49"	"Kane County, UT"	"49025"	"2012"	"2012"	16	7221	Unreliable	126.7	359.8	55.4
	"Utah"	"49"	"Kane County, UT"	"49025"	"2013"	"2013"	25	7260	344.4	222.8	508.3	68.9
	"Utah"	"49"	"Kane County, UT"	"49025"	"2014"	"2014"	24	7254	330.9	212.0	492.3	67.5
	"Utah"	"49"	"Kane County, UT"	"49025"	"2015"	"2015"	25	7131	350.6	226.9	517.5	70.1
	"Utah"	"49"	"Kane County, UT"	"49025"	"2016"	"2016"	26	7334	354.5	231.6	519.4	69.5
	"Utah"	"49"	"Kane County, UT"	"49025"	"2017"	"2017"	14	7567	Unreliable	101.1	310.4	49.4
	"Utah"	"49"	"Kane County, UT"	"49025"	"2018"	"2018"	22	7709	285.4	178.8	432.1	60.8
	"Utah"	"49"	"Millard County, UT"	"49027"	"2010"	"2010"	23	12503	184.0	116.6	276.0	38.4
	"Utah"	"49"	"Millard County, UT"	"49027"	"2011"	"2011"	28	12645	221.4	147.1	320.0	41.8
	"Utah"	"49"	"Millard County, UT"	"49027"	"2012"	"2012"	32	12569	254.6	174.1	359.4	45.0
	"Utah"	"49"	"Millard County, UT"	"49027"	"2013"	"2013"	32	12662	252.7	172.9	356.8	44.7
	"Utah"	"49"	"Millard County, UT"	"49027"	"2014"	"2014"	22	12606	174.5	109.4	264.2	37.2
	"Utah"	"49"	"Millard County, UT"	"49027"	"2015"	"2015"	36	12645	284.7	199.4	394.1	47.4
	"Utah"	"49"	"Millard County, UT"	"49027"	"2016"	"2016"	28	12694	220.6	146.6	318.8	41.7
	"Utah"	"49"	"Millard County, UT"	"49027"	"2017"	"2017"	30	12863	233.2	157.4	332.9	42.6
	"Utah"	"49"	"Millard County, UT"	"49027"	"2018"	"2018"	25	13006	192.2	124.4	283.8	38.4
	"Utah"	"49"	"Morgan County, UT"	"49029"	"2010"	"2010"	14	9469	Unreliable	80.8	248.1	39.5
	"Utah"	"49"	"Morgan County, UT"	"49029"	"2011"	"2011"	17	9685	Unreliable	102.3	281.0	42.6
	"Utah"	"49"	"Morgan County, UT"	"49029"	"2012"	"2012"	23	9821	234.2	148.5	351.4	48.8
	"Utah"	"49"	"Morgan County, UT"	"49029"	"2013"	"2013"	13	10173	Unreliable	68.0	218.5	35.4
	"Utah"	"49"	"Morgan County, UT"	"49029"	"2014"	"2014"	16	10608	Unreliable	86.2	244.9	37.7
	"Utah"	"49"	"Morgan County, UT"	"49029"	"2015"	"2015"	16	11065	Unreliable	82.7	234.8	36.2
	"Utah"	"49"	"Morgan County, UT"	"49029"	"2016"	"2016"	21	11437	183.6	113.7	280.7	40.1
	"Utah"	"49"	"Morgan County, UT"	"49029"	"2017"	"2017"	16	11873	Unreliable	77.0	218.8	33.7
	"Utah"	"49"	"Morgan County, UT"	"49029"	"2018"	"2018"	18	12045	Unreliable	88.6	236.2	35.2
	"Utah"	"49"	"Piute County, UT"	"49031"	"2010"	"2010"	Suppressed	1556	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Piute County, UT"	"49031"	"2011"	"2011"	Suppressed	1497	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Piute County, UT"	"49031"	"2012"	"2012"	Suppressed	1524	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Piute County, UT"	"49031"	"2013"	"2013"	Suppressed	1510	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Piute County, UT"	"49031"	"2014"	"2014"	Suppressed	1484	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Piute County, UT"	"49031"	"2015"	"2015"	Suppressed	1517	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Piute County, UT"	"49031"	"2016"	"2016"	Suppressed	1466	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Piute County, UT"	"49031"	"2017"	"2017"	Suppressed	1420	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Piute County, UT"	"49031"	"2018"	"2018"	Suppressed	1445	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Rich County, UT"	"49033"	"2010"	"2010"	Suppressed	2264	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Rich County, UT"	"49033"	"2011"	"2011"	Suppressed	2303	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Rich County, UT"	"49033"	"2012"	"2012"	Suppressed	2267	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Rich County, UT"	"49033"	"2013"	"2013"	Suppressed	2288	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Rich County, UT"	"49033"	"2014"	"2014"	Suppressed	2293	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Rich County, UT"	"49033"	"2015"	"2015"	Suppressed	2311	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Rich County, UT"	"49033"	"2016"	"2016"	Suppressed	2319	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Rich County, UT"	"49033"	"2017"	"2017"	Suppressed	2391	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Rich County, UT"	"49033"	"2018"	"2018"	Suppressed	2464	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2010"	"2010"	1467	1029655	142.5	135.2	149.8	3.7
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2011"	"2011"	1397	1048985	133.2	126.2	140.2	3.6
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2012"	"2012"	1489	1063842	140.0	132.9	147.1	3.6
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2013"	"2013"	1644	1079721	152.3	144.9	159.6	3.8
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2014"	"2014"	1694	1091742	155.2	147.8	162.6	3.8
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2015"	"2015"	1720	1107314	155.3	148.0	162.7	3.7
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2016"	"2016"	1803	1121354	160.8	153.4	168.2	3.8
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2017"	"2017"	1746	1135649	153.7	146.5	161.0	3.7
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2018"	"2018"	1826	1152633	158.4	151.2	165.7	3.7
	"Utah"	"49"	"San Juan County, UT"	"49037"	"2010"	"2010"	17	14746	Unreliable	67.2	184.6	28.0
	"Utah"	"49"	"San Juan County, UT"	"49037"	"2011"	"2011"	18	14825	Unreliable	72.0	191.9	28.6
	"Utah"	"49"	"San Juan County, UT"	"49037"	"2012"	"2012"	17	14965	Unreliable	66.2	181.9	27.6
	"Utah"	"49"	"San Juan County, UT"	"49037"	"2013"	"2013"	13	14973	Unreliable	46.2	148.5	24.1
	"Utah"	"49"	"San Juan County, UT"	"49037"	"2014"	"2014"	15	15251	Unreliable	55.0	162.2	25.4
	"Utah"	"49"	"San Juan County, UT"	"49037"	"2015"	"2015"	25	15772	158.5	102.6	234.0	31.7
	"Utah"	"49"	"San Juan County, UT"	"49037"	"2016"	"2016"	28	16895	165.7	110.1	239.5	31.3
	"Utah"	"49"	"San Juan County, UT"	"49037"	"2017"	"2017"	20	15356	130.2	79.6	201.1	29.1
	"Utah"	"49"	"San Juan County, UT"	"49037"	"2018"	"2018"	20	15449	129.5	79.1	199.9	28.9
	"Utah"	"49"	"Sanpete County, UT"	"49039"	"2010"	"2010"	58	27822	208.5	158.3	269.5	27.4
	"Utah"	"49"	"Sanpete County, UT"	"49039"	"2011"	"2011"	46	27988	164.4	120.3	219.2	24.2
	"Utah"	"49"	"Sanpete County, UT"	"49039"	"2012"	"2012"	52	27906	186.3	139.2	244.4	25.8
	"Utah"	"49"	"Sanpete County, UT"	"49039"	"2013"	"2013"	50	28237	177.1	131.4	233.4	25.0
	"Utah"	"49"	"Sanpete County, UT"	"49039"	"2014"	"2014"	57	28477	200.2	151.6	259.3	26.5
	"Utah"	"49"	"Sanpete County, UT"	"49039"	"2015"	"2015"	61	28778	212.0	162.1	272.3	27.1
	"Utah"	"49"	"Sanpete County, UT"	"49039"	"2016"	"2016"	51	29409	173.4	129.1	228.0	24.3
	"Utah"	"49"	"Sanpete County, UT"	"49039"	"2017"	"2017"	56	30035	186.4	140.8	242.1	24.9
	"Utah"	"49"	"Sanpete County, UT"	"49039"	"2018"	"2018"	51	30623	166.5	124.0	219.0	23.3
	"Utah"	"49"	"Sevier County, UT"	"49041"	"2010"	"2010"	68	20802	326.9	253.8	414.4	39.6
	"Utah"	"49"	"Sevier County, UT"	"49041"	"2011"	"2011"	46	20971	219.4	160.6	292.6	32.3
	"Utah"	"49"	"Sevier County, UT"	"49041"	"2012"	"2012"	49	20784	235.8	174.4	311.7	33.7
	"Utah"	"49"	"Sevier County, UT"	"49041"	"2013"	"2013"	67	20852	321.3	249.0	408.1	39.3
	"Utah"	"49"	"Sevier County, UT"	"49041"	"2014"	"2014"	71	20773	341.8	266.9	431.1	40.6
	"Utah"	"49"	"Sevier County, UT"	"49041"	"2015"	"2015"	55	20984	262.1	197.5	341.2	35.3
	"Utah"	"49"	"Sevier County, UT"	"49041"	"2016"	"2016"	49	21267	230.4	170.5	304.6	32.9
	"Utah"	"49"	"Sevier County, UT"	"49041"	"2017"	"2017"	60	21316	281.5	214.8	362.3	36.3
	"Utah"	"49"	"Sevier County, UT"	"49041"	"2018"	"2018"	51	21539	236.8	176.3	311.3	33.2
	"Utah"	"49"	"Summit County, UT"	"49043"	"2010"	"2010"	33	36324	90.8	62.5	127.6	15.8
	"Utah"	"49"	"Summit County, UT"	"49043"	"2011"	"2011"	35	37594	93.1	64.8	129.5	15.7
	"Utah"	"49"	"Summit County, UT"	"49043"	"2012"	"2012"	30	38003	78.9	53.3	112.7	14.4
	"Utah"	"49"	"Summit County, UT"	"49043"	"2013"	"2013"	33	38486	85.7	59.0	120.4	14.9
	"Utah"	"49"	"Summit County, UT"	"49043"	"2014"	"2014"	36	39105	92.1	64.5	127.4	15.3
	"Utah"	"49"	"Summit County, UT"	"49043"	"2015"	"2015"	40	39633	100.9	72.1	137.4	16.0
	"Utah"	"49"	"Summit County, UT"	"49043"	"2016"	"2016"	45	40307	111.6	81.4	149.4	16.6
	"Utah"	"49"	"Summit County, UT"	"49043"	"2017"	"2017"	32	41106	77.8	53.2	109.9	13.8
	"Utah"	"49"	"Summit County, UT"	"49043"	"2018"	"2018"	37	41933	88.2	62.1	121.6	14.5
	"Utah"	"49"	"Tooele County, UT"	"49045"	"2010"	"2010"	67	58218	115.1	89.2	146.2	14.1
	"Utah"	"49"	"Tooele County, UT"	"49045"	"2011"	"2011"	71	59326	119.7	93.5	151.0	14.2
	"Utah"	"49"	"Tooele County, UT"	"49045"	"2012"	"2012"	88	59870	147.0	117.9	181.1	15.7
	"Utah"	"49"	"Tooele County, UT"	"49045"	"2013"	"2013"	71	60762	116.8	91.3	147.4	13.9
	"Utah"	"49"	"Tooele County, UT"	"49045"	"2014"	"2014"	75	61598	121.8	95.8	152.6	14.1
	"Utah"	"49"	"Tooele County, UT"	"49045"	"2015"	"2015"	73	62952	116.0	90.9	145.8	13.6
	"Utah"	"49"	"Tooele County, UT"	"49045"	"2016"	"2016"	76	64833	117.2	92.4	146.7	13.4
	"Utah"	"49"	"Tooele County, UT"	"49045"	"2017"	"2017"	100	67456	148.2	119.2	177.3	14.8
	"Utah"	"49"	"Tooele County, UT"	"49045"	"2018"	"2018"	86	69907	123.0	98.4	151.9	13.3
	"Utah"	"49"	"Uintah County, UT"	"49047"	"2010"	"2010"	64	32588	196.4	151.2	250.8	24.5
	"Utah"	"49"	"Uintah County, UT"	"49047"	"2011"	"2011"	54	33163	162.8	122.3	212.5	22.2
	"Utah"	"49"	"Uintah County, UT"	"49047"	"2012"	"2012"	58	34524	168.0	127.6	217.2	22.1
	"Utah"	"49"	"Uintah County, UT"	"49047"	"2013"	"2013"	42	35555	118.1	85.1	159.7	18.2
	"Utah"	"49"	"Uintah County, UT"	"49047"	"2014"	"2014"	36	36867	97.6	68.4	135.2	16.3
	"Utah"	"49"	"Uintah County, UT"	"49047"	"2015"	"2015"	63	37928	166.1	127.6	212.5	20.9
	"Utah"	"49"	"Uintah County, UT"	"49047"	"2016"	"2016"	58	36373	159.5	121.1	206.1	20.9
	"Utah"	"49"	"Uintah County, UT"	"49047"	"2017"	"2017"	66	35150	187.8	145.2	238.9	23.1
	"Utah"	"49"	"Uintah County, UT"	"49047"	"2018"	"2018"	61	35438	172.1	131.7	221.1	22.0
	"Utah"	"49"	"Utah County, UT"	"49049"	"2010"	"2010"	524	516564	101.4	92.8	110.1	4.4
	"Utah"	"49"	"Utah County, UT"	"49049"	"2011"	"2011"	595	530499	112.2	103.1	121.2	4.6
	"Utah"	"49"	"Utah County, UT"	"49049"	"2012"	"2012"	605	540504	111.9	103.0	120.9	4.6
	"Utah"	"49"	"Utah County, UT"	"49049"	"2013"	"2013"	630	551891	114.2	105.2	123.1	4.5
	"Utah"	"49"	"Utah County, UT"	"49049"	"2014"	"2014"	665	560974	118.5	109.5	127.6	4.6
	"Utah"	"49"	"Utah County, UT"	"49049"	"2015"	"2015"	714	575205	124.1	115.0	133.2	4.6
	"Utah"	"49"	"Utah County, UT"	"49049"	"2016"	"2016"	663	592299	111.9	103.4	120.5	4.3
	"Utah"	"49"	"Utah County, UT"	"49049"	"2017"	"2017"	690	606425	113.8	105.3	122.3	4.3
	"Utah"	"49"	"Utah County, UT"	"49049"	"2018"	"2018"	716	622213	115.1	106.6	123.5	4.3
	"Utah"	"49"	"Wasatch County, UT"	"49051"	"2010"	"2010"	28	23530	119.0	79.1	172.0	22.5
	"Utah"	"49"	"Wasatch County, UT"	"49051"	"2011"	"2011"	29	24417	118.8	79.5	170.6	22.1
	"Utah"	"49"	"Wasatch County, UT"	"49051"	"2012"	"2012"	31	25273	122.7	83.3	174.1	22.0
	"Utah"	"49"	"Wasatch County, UT"	"49051"	"2013"	"2013"	31	26437	117.3	79.7	166.4	21.1
	"Utah"	"49"	"Wasatch County, UT"	"49051"	"2014"	"2014"	31	27714	111.9	76.0	158.8	20.1
	"Utah"	"49"	"Wasatch County, UT"	"49051"	"2015"	"2015"	30	29161	102.9	69.4	146.9	18.8
	"Utah"	"49"	"Wasatch County, UT"	"49051"	"2016"	"2016"	42	30528	137.6	99.2	186.0	21.2
	"Utah"	"49"	"Wasatch County, UT"	"49051"	"2017"	"2017"	36	32106	112.1	78.5	155.2	18.7
	"Utah"	"49"	"Wasatch County, UT"	"49051"	"2018"	"2018"	39	33240	117.3	83.4	160.4	18.8
	"Utah"	"49"	"Washington County, UT"	"49053"	"2010"	"2010"	261	138115	189.0	166.0	211.9	11.7
	"Utah"	"49"	"Washington County, UT"	"49053"	"2011"	"2011"	286	141666	201.9	178.5	225.3	11.9
	"Utah"	"49"	"Washington County, UT"	"49053"	"2012"	"2012"	321	144809	221.7	197.4	245.9	12.4
	"Utah"	"49"	"Washington County, UT"	"49053"	"2013"	"2013"	300	147800	203.0	180.0	225.9	11.7
	"Utah"	"49"	"Washington County, UT"	"49053"	"2014"	"2014"	323	151948	212.6	189.4	235.8	11.8
	"Utah"	"49"	"Washington County, UT"	"49053"	"2015"	"2015"	319	155602	205.0	182.5	227.5	11.5
	"Utah"	"49"	"Washington County, UT"	"49053"	"2016"	"2016"	342	160245	213.4	190.8	236.0	11.5
	"Utah"	"49"	"Washington County, UT"	"49053"	"2017"	"2017"	403	165662	243.3	219.5	267.0	12.1
	"Utah"	"49"	"Washington County, UT"	"49053"	"2018"	"2018"	394	171700	229.5	206.8	252.1	11.6
	"Utah"	"49"	"Wayne County, UT"	"49055"	"2010"	"2010"	Suppressed	2778	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Wayne County, UT"	"49055"	"2011"	"2011"	Suppressed	2737	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Wayne County, UT"	"49055"	"2012"	"2012"	Suppressed	2737	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Wayne County, UT"	"49055"	"2013"	"2013"	11	2747	Unreliable	199.9	716.5	120.7
	"Utah"	"49"	"Wayne County, UT"	"49055"	"2014"	"2014"	Suppressed	2723	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Wayne County, UT"	"49055"	"2015"	"2015"	14	2692	Unreliable	284.3	872.6	139.0
	"Utah"	"49"	"Wayne County, UT"	"49055"	"2016"	"2016"	Suppressed	2702	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Wayne County, UT"	"49055"	"2017"	"2017"	Suppressed	2719	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Wayne County, UT"	"49055"	"2018"	"2018"	Suppressed	2690	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Weber County, UT"	"49057"	"2010"	"2010"	382	231236	165.2	148.6	181.8	8.5
	"Utah"	"49"	"Weber County, UT"	"49057"	"2011"	"2011"	457	234420	194.9	177.1	212.8	9.1
	"Utah"	"49"	"Weber County, UT"	"49057"	"2012"	"2012"	404	236640	170.7	154.1	187.4	8.5
	"Utah"	"49"	"Weber County, UT"	"49057"	"2013"	"2013"	461	238519	193.3	175.6	210.9	9.0
	"Utah"	"49"	"Weber County, UT"	"49057"	"2014"	"2014"	487	240475	202.5	184.5	220.5	9.2
	"Utah"	"49"	"Weber County, UT"	"49057"	"2015"	"2015"	490	243645	201.1	183.3	218.9	9.1
	"Utah"	"49"	"Weber County, UT"	"49057"	"2016"	"2016"	507	247560	204.8	187.0	222.6	9.1
	"Utah"	"49"	"Weber County, UT"	"49057"	"2017"	"2017"	513	251769	203.8	186.1	221.4	9.0
	"Utah"	"49"	"Weber County, UT"	"49057"	"2018"	"2018"	456	256359	177.9	161.5	194.2	8.3
	"Vermont"	"50"	"Addison County, VT"	"50001"	"2010"	"2010"	89	36821	241.7	194.1	297.4	25.6
